LIMIT,SEX,EDUCATION,MARRIAGE,AGE,STATUS_JAN,STATUS_FEB,STATUS_MAR,STATUS_APR,STATUS_MAY,STATUS_JUN,BILL_JAN,BILL_FEB,BILL_MAR,BILL_APR,BILL_MAY,BILL_JUN,PAY_JAN,PAY_FEB,PAY_MAR,PAY_APR,PAY_MAY,PAY_JUN,DEFAULTED
5000,2,1,1,39,-1,-1,-1,-1,-1,-1,141.768,62.76,29.28,128.568,99.84,0,63.288,29.28,128.568,99.84,0,0,0
1000,2,3,1,46,-1,-1,2,0,-1,-1,1.2,44.4,25.344,45,7.176,0,43.2,0,24,7.176,0,0,0
7400,2,1,1,41,-1,2,-1,-1,-1,0,87.36,26.256,226.68,124.848,350.136,280.152,0,226.872,124.944,350.136,0,397.512,0
4800,2,2,1,41,-1,-1,-1,-1,-1,-1,134.208,0,31.344,38.952,14.88,20.376,0,31.344,40.296,14.88,20.376,30.336,0
5500,2,2,1,39,0,0,-2,-2,-2,-2,588.24,0,0,0,0,0,0,0,0,0,0,0,0
10800,2,1,1,33,-2,-2,-2,-2,-2,-2,83.64,71.736,54.672,113.136,18.432,25.656,72.096,54.936,113.688,18.504,25.776,8.88,0
1900,2,2,2,34,0,0,0,2,0,0,973.68,1004.952,2120.664,1048.104,1068.984,1138.104,47.592,98.4,0,38.304,86.4,0,0
5000,2,2,2,43,0,0,0,0,0,0,5034.744,4343.088,4364.88,3839.4,3320.376,2696.904,156,158.424,122.04,98.088,101.28,664.896,0
3100,2,2,3,48,-1,-1,-1,2,0,0,42.672,0,2.616,2.616,2.616,0,0,2.616,0,0,0,0,0
12000,2,1,1,49,-2,-1,-1,-1,-1,-1,26.112,96.168,238.392,349.368,1279.872,1393.248,96.744,240.504,349.824,1292.4,1399.968,902.784,0
8200,2,1,1,36,1,-1,-1,-1,-1,-1,0,13.056,117.144,17.208,90.84,261.864,13.056,117.144,17.208,90.84,261.864,245.424,0
10800,2,1,2,37,0,-1,-1,-1,-1,-1,889.68,422.304,599.16,0,39.576,125.088,422.304,599.16,0,39.576,125.088,12.84,0
1900,2,3,1,49,0,0,0,0,0,0,1470.408,1471.2,1464.024,1410.216,1397.088,1356.816,52.296,53.424,48.096,51.168,48.72,49.368,0
3600,2,3,2,47,-1,-1,-1,-1,-1,-1,70.416,68.232,34.68,51.12,19.104,59.28,68.232,34.68,54.912,22.512,59.28,25.752,0
5000,2,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,2,2,2,38,0,0,0,0,0,0,6018.12,5108.136,4156.776,3971.424,2939.904,2825.424,200.136,168.768,191.664,100.08,100.92,224.04,0
9600,2,2,1,46,0,0,0,0,0,0,1041.72,955.248,890.76,957.768,841.464,863.256,360,360,240,360,480,480,0
1900,2,3,1,52,-2,-2,-2,-2,-2,-2,5.04,-0.048,22.224,-0.024,9.624,0,0,22.272,0,9.648,0,0,0
5800,2,1,1,44,-2,-2,-2,-2,-2,-2,66.504,114.144,83.904,112.992,36.528,57.768,114.144,83.904,112.992,36.528,57.768,37.824,0
2900,2,2,1,50,0,0,0,0,0,0,2843.808,2871.288,2453.472,1813.392,1140.864,1073.976,147.384,107.376,63.528,32.808,31.728,36,0
1400,2,3,1,63,0,0,0,0,0,0,1427.304,1416.504,1189.92,915.36,716.232,665.256,57.6,46.56,35.448,24.6,24.144,30.264,0
8600,2,1,2,54,0,-1,-1,0,0,-1,3177.288,278.16,1691.04,1616.568,1721.112,657.576,278.544,1693.896,240.528,480,657.576,1714.296,0
700,2,3,1,51,0,0,2,2,2,0,536.952,608.712,565.968,514.128,439.248,396.648,81.6,33.6,24,16.8,24,11.712,0
12000,2,1,1,53,-2,-2,-1,-1,-1,-1,28.8,0,86.616,97.272,0,107.688,0,86.616,97.272,0,107.688,15.312,0
2200,2,2,1,56,-1,-1,-1,-1,-1,-1,27.84,112.824,333.072,157.344,70.728,115.392,112.824,333.168,157.344,70.728,115.392,75.144,0
1900,2,3,1,55,0,0,0,0,0,0,1436.112,1532.64,1428.36,1162.656,1064.928,1089.888,240,120,96,116.424,72,52.8,0
2400,2,3,2,54,1,2,2,2,0,0,1589.088,1536.504,1592.688,1474.008,1389.432,1397.088,0,160.8,1.44,52.8,60,55.2,0
2900,2,1,1,51,0,0,0,-1,0,0,1988.76,1985.784,1509.936,1454.016,1473.888,1333.728,87.648,30.192,1454.016,29.472,0,0,0
3600,2,2,1,51,0,0,0,0,0,0,3504.432,3542.352,3561.432,3593.016,2588.688,2606.952,168,182.4,144,96,98.4,103.2,0
200,2,2,1,51,1,2,0,0,0,0,219.624,212.52,235.872,207.288,211.392,215.88,0,27.192,27.456,7.56,7.896,8.712,0
1200,2,3,1,52,1,-2,-2,-1,-1,-1,0,0,0,19.944,3.312,15.792,0,0,19.944,3.312,15.792,0,0
11800,2,1,1,53,-2,-2,-2,-2,-2,-2,40.8,213.912,0,9.6,100.464,148.92,213.912,0,9.6,100.464,148.92,48.6,0
1200,2,3,2,52,0,0,0,0,0,0,1144.08,1162.728,1187.832,1163.928,454.32,463.896,46.896,48,493.608,24,15.936,24,0
8200,2,2,1,57,-1,-1,-1,-1,-1,-1,401.496,214.608,247.224,499.032,355.608,110.736,214.608,247.704,499.032,355.608,110.736,168.12,0
5800,2,3,1,51,0,0,0,0,0,0,5414.736,5569.728,4898.904,4105.224,4209.984,4314.096,251.352,192,720,144,144,480,0
12000,2,2,1,50,0,0,0,2,0,0,6967.224,7115.496,7359.864,7354.512,7153.632,7043.736,264,360,240,240.072,240,264,0
9800,2,2,1,50,0,0,0,0,0,0,5979.648,5919.816,5974.416,5904.264,5780.28,5130.408,216,264,240,180,192,192,0
6700,2,2,1,64,0,0,2,0,0,0,545.16,907.632,851.928,723.936,171.936,171.936,372.144,0.408,80.736,0,0,0,0
5800,2,2,2,59,0,0,0,0,0,0,5520.624,5755.104,5549.52,4715.304,4560.096,3884.808,480,288,168,192,144,148.92,0
500,2,1,2,54,0,0,0,0,0,0,408.384,429.816,439.152,450.264,426.744,256.176,37.632,41.688,28.8,0,0,0,0
7000,2,2,1,52,0,0,0,0,0,0,6633.048,6787.536,6935.592,4884.408,5002.44,5104.176,309.12,312,192,206.4,216,96,0
2400,2,3,2,50,0,0,0,2,0,0,1977.528,2016.648,2129.616,2072.856,2159.856,2152.344,72.096,180,0,120.024,81.36,96,0
6500,2,2,1,65,-1,-1,-1,-1,-1,-1,3.768,0,60.504,123.48,202.128,152.976,0,60.504,124.416,202.128,152.976,0,0
1900,2,3,2,57,0,0,0,0,0,0,1879.488,1856.616,1825.944,1836.624,661.704,690.792,83.016,84,47.016,23.568,48,35.568,0
700,2,3,1,52,1,-2,-2,-2,-1,0,-4.56,-18.24,-18.24,-18.24,18.24,18.24,0,0,0,36.48,0,0,0
14400,2,1,1,53,-2,-2,-2,-2,-2,-2,2023.2,658.704,0,0,160.248,1992.816,658.704,0,0,160.248,1992.816,0,0
1700,2,3,1,54,0,0,0,0,0,0,905.208,929.856,972.912,947.736,278.16,284.04,39.72,58.776,57.6,9.936,10.344,12,0
6500,2,3,1,58,-2,-2,-2,-2,-2,-2,22.464,28.512,49.872,19.08,19.872,30.024,28.512,49.872,19.08,19.872,30.024,54.408,0
6200,2,3,1,59,0,0,0,0,0,0,6213.24,6268.392,6301.104,5726.736,4683.576,4698.504,240,264,313.608,240.072,192,275.712,0
1200,2,3,1,59,0,0,-2,-2,-2,-2,618.6,0,0,0,0,0,0,0,0,0,0,0,0
1700,2,3,2,52,0,0,0,0,0,0,2485.68,2543.784,1613.832,1620.792,687.672,702.072,84,66.648,42.024,23.256,24.096,22.512,0
5000,2,3,1,55,-1,-1,-2,-1,0,0,92.568,0,0,2290.512,2311.608,2361.6,0,0,2290.512,81.432,85.92,95.952,0
7900,2,3,1,50,-1,-1,-2,-2,-2,-1,49.536,0,0,0,0,7.776,0,0,0,0,7.776,0,0
4800,2,2,1,51,0,0,0,0,0,0,6912.36,3555.84,2367.624,6031.944,6120.408,1312.92,107.28,233.904,3740.592,140.856,47.136,46.512,0
5300,2,1,1,51,-2,-2,-2,-2,-2,-2,79.56,63,116.712,46.008,19.416,17.016,63,116.712,46.008,19.416,17.016,28.68,0
1200,2,3,1,52,0,0,0,0,0,0,275.112,306.312,339.576,363.888,371.112,378.912,36,38.4,30.048,13.272,13.776,17.928,0
500,2,2,1,53,0,0,0,0,0,0,470.256,468.048,466.344,486.96,487.032,471.96,48,40.8,36,16.8,18,24,0
1400,2,3,1,60,0,0,0,0,0,0,1391.376,1383.288,1358.256,1370.328,1364.496,1399.8,67.44,63.552,49.2,50.016,58.488,47.232,0
4800,2,3,1,50,0,0,0,0,0,0,201.912,206.664,379.632,523.512,501.36,717.36,120,192,240,240,240,112.464,0
5500,2,2,2,51,0,0,0,0,0,0,5122.968,5424.888,5128.368,5256.384,4137.768,3928.56,408,240,240,240,240,240,0
2400,2,3,1,49,0,0,0,0,0,0,1489.176,1395.792,1390.848,1407.048,1105.32,1036.224,53.928,69.6,57.792,40.536,43.68,48.96,0
1900,2,2,1,49,0,0,0,0,0,0,2013.312,2004.072,1974.36,1967.376,1950.072,1880.232,93.6,72,84,76.8,91.2,79.2,0
1700,2,2,1,57,0,0,0,0,0,0,441.096,469.704,545.496,584.304,598.56,612.936,36,84,48,24,24,36,0
500,2,2,1,51,2,2,2,2,0,0,422.688,451.68,473.208,448.824,449.424,444.024,43.2,36,0,24,24,24,0
4800,2,2,1,50,-2,-1,0,0,-1,0,81.936,159.36,178.272,245.616,129.12,180.768,159.36,24.6,245.976,129.12,120,54.264,0
1200,2,2,1,55,0,0,0,0,0,0,566.52,668.544,393.264,372.264,375.936,474.264,140.544,81.264,129.864,135.936,138.264,92.784,0
8600,2,2,1,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,4.968,0
4800,2,3,2,49,-1,-1,-1,-1,-1,-1,43.224,4.344,98.28,137.064,514.08,161.256,4.344,99.024,137.064,516.48,161.256,3.6,0
1200,2,3,2,59,0,0,0,0,2,2,1218.264,1204.44,1428.216,755.88,733.248,709.344,60,62.4,144,31.2,0,31.2,0
9600,2,2,1,48,0,0,0,0,0,0,8465.52,8045.424,7623.864,7656.096,7598.664,7538.544,296.88,360.288,312,289.32,320.832,288,0
2600,2,3,1,51,0,0,0,0,0,0,2531.424,2619.672,2628.024,2526.96,1891.488,1884.072,130.464,120.168,126.96,211.488,204.072,196.8,0
3600,2,3,1,65,-2,-2,-2,-2,-2,-2,0,0,12,0,0,0,0,12,0,0,0,0,0
7200,2,4,1,54,1,-2,-2,-2,-2,-2,0,0,40.848,0,0,0,0,40.848,0,0,0,0,0
1200,2,2,1,56,0,0,0,0,0,0,1168.872,1172.064,1153.176,1129.44,460.104,446.976,48,48,48,24,24,24,0
7200,2,1,1,59,-1,-1,-1,-1,-1,-1,311.568,242.736,244.68,816.24,500.496,1553.784,267.312,245.208,816.936,500.496,1553.784,946.584,0
12000,2,2,1,52,0,0,0,0,0,0,14112,6661.416,6932.04,6763.44,6568.8,6469.248,421.416,876,480,864,480,1920.312,0
8400,2,5,1,49,1,-2,-2,-2,-2,-2,0,864.264,215.472,286.2,205.776,130.008,864.264,215.472,287.4,205.776,130.008,43.872,0
4300,2,2,2,49,0,0,0,0,0,0,1360.248,841.488,785.304,783.048,678.528,647.616,38.4,38.4,36,24,23.232,24,0
9400,2,1,1,48,1,-1,-1,-1,-1,-1,0,135.84,89.52,228.624,0,64.32,135.84,89.52,228.624,0,64.32,4.8,0
1200,2,1,2,52,-1,0,0,0,0,-1,686.256,793.92,701.592,560.16,-7.2,744.744,120,72,24,0,751.944,0,0
1200,2,1,2,51,0,0,0,0,0,0,1038.552,1071.648,1111.944,1149.504,1134.384,1152.048,67.2,67.08,66,27.12,31.536,27.816,0
3600,2,1,2,52,0,0,0,0,0,0,3043.44,1414.92,703.968,883.104,477.888,555.024,120,312.072,360,264,240,72,0
4800,2,1,1,49,-1,-1,-1,-1,-2,-2,9.912,0,2.472,0,0,0,0,2.472,0,0,0,5.4,0
4300,2,1,2,53,-2,-2,-2,-2,-2,-2,-37.92,-37.92,-37.92,-37.92,-37.92,-37.92,0,0,0,0,0,0,0
1200,2,2,1,50,0,0,0,2,0,0,304.776,329.616,423.216,409.272,417.456,445.512,29.928,99.528,0,14.976,34.824,0,0
2600,2,1,1,51,0,0,0,0,0,0,2488.824,2455.632,2225.376,2269.752,1560.816,1589.784,90.504,87.744,88.488,59.424,57.744,58.248,0
7400,2,2,1,62,0,0,0,0,0,0,2724.696,2786.424,2878.872,2869.992,2900.088,2378.736,120,144,120.12,120,96,72,0
1900,2,3,2,60,0,0,0,0,0,0,895.152,456.6,305.28,340.056,331.872,39.936,72,72,48.72,72,24,20.136,0
1900,2,3,1,54,0,0,0,0,0,0,1331.952,1352.832,1019.664,588,693.6,705.6,48,48,38.4,120,24,14.4,0
5800,2,1,1,53,-2,-2,-1,-1,-2,-2,0,0,48.168,-0.96,-0.96,194.184,0,48.168,0.96,0,195.144,0,0
5000,2,2,1,54,-2,-2,-2,-2,-2,-2,0,0,0,5.4,18.24,0,0,0,5.4,18.24,0,0,0
700,2,2,2,50,0,0,0,0,0,0,609.984,630.24,578.016,567.144,716.712,704.856,33.336,38.448,37.512,204,26.4,12,0
1900,2,1,1,52,0,0,0,0,0,0,821.832,845.76,870.6,894.96,912.72,932.112,37.68,38.52,38.88,32.64,34.08,36,0
4300,2,3,1,64,-2,-2,-2,-2,-2,-2,434.016,40.872,88.344,511.8,53.472,20.544,40.872,88.728,511.92,53.472,36.744,406.416,0
3800,2,2,1,60,-2,-2,-2,-2,-2,-2,385.44,38.52,100.8,59.064,0,0,38.52,100.8,59.064,0,0,5.52,0
4300,2,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2,2,3,54,0,0,0,0,0,0,631.248,644.952,675.312,649.776,318.6,300,48,41.256,38.712,6.504,54,0,0
5000,2,2,1,56,-1,-1,-1,-1,-1,-1,611.688,159.72,152.52,445.032,144.528,32.016,159.72,152.616,445.032,144.528,32.016,92.736,0
2900,2,3,1,55,1,-2,-1,2,0,0,-3.6,-3.6,176.208,168.696,172.128,176.112,0,179.808,0,3.432,3.984,384,0
700,2,2,1,49,1,2,-1,-1,-1,2,250.56,239.328,385.752,152.208,193.752,41.544,0,386.424,152.208,41.544,0,132.408,0
1200,2,3,1,53,1,2,0,0,0,0,1230.096,1196.448,681.096,383.712,401.232,418.704,0,148.8,48,24,24,24,0
500,2,3,1,51,1,-1,-1,-1,-2,-2,0,18.72,8.16,-1.2,-19.92,-39.84,18.72,8.16,0,0,0,0,0
2900,2,2,1,57,-2,-2,-2,-2,-2,-2,0,15.456,9.048,0,0,0,15.456,9.048,0,0,0,0,0
1200,2,2,1,58,0,0,0,0,0,0,1204.368,988.968,459.096,444.912,419.856,427.992,36,40.8,36,16.8,24,24,0
500,2,2,1,49,1,2,0,0,0,0,459.048,406.632,440.616,456,470.4,470.4,0,48,33.6,24,0,0,0
7400,2,3,1,53,-2,-2,-2,-2,-2,-2,27.024,62.472,-0.144,28.416,189.192,4.632,63.24,0,28.56,189.816,4.632,76.536,0
2900,2,2,1,40,0,0,0,0,0,0,2958.48,2945.664,2961.456,2954.952,2915.976,2911.104,144,156,156,120,120,120,0
8600,2,3,1,47,0,0,0,0,0,0,8795.616,8771.256,8737.944,8782.248,8727.096,7274.328,347.112,380.664,326.4,289.368,224.16,228.36,0
5800,2,3,2,49,-1,0,0,0,2,0,30.504,101.784,171.936,240.984,233.544,324.96,72,72,72,0,96,72,0
12000,2,2,1,53,-1,-1,-1,-1,-1,0,258.936,188.52,419.544,288.504,3189.744,2934.144,190.056,420.288,288.504,3189.744,0,897.12,0
5800,2,1,1,55,-1,0,0,-2,-2,-1,1924.776,1975.2,0,0,0,518.04,93.6,0,0,0,518.04,0,0
4800,2,2,1,56,-2,-2,-2,-2,-2,-2,51.72,0,42,119.76,28.8,16.224,0,42,119.76,32.856,16.224,51.792,0
3100,2,3,1,49,0,0,0,0,0,0,2609.064,2591.904,2107.608,1132.2,1155.024,1181.616,144,109.008,52.8,48,48,48,0
1900,2,3,1,50,0,0,0,-1,-1,-1,1321.68,1388.712,1305.168,18.552,-140.568,1369.704,120.288,178.8,120,39.12,1675.056,360,0
3600,2,2,1,51,0,0,0,0,0,0,1722.624,1749.816,1793.328,1868.76,1891.656,1934.568,49.104,57.912,90.624,53.376,58.752,60,0
12700,2,1,1,54,-2,-2,-2,-2,-2,-2,154.992,134.352,876.768,78.912,33.96,10.752,134.4,876.768,79.032,33.96,10.752,40.488,0
5000,2,1,1,53,0,0,0,0,0,0,4325.448,4474.152,4070.736,4135.128,4258.248,4377.576,264,192,168,192,192,216,0
700,2,2,3,54,1,-2,-2,-2,-1,0,0,0,0,0,488.712,499.656,0,0,0,488.712,18.816,96,0
9800,2,2,1,50,0,0,0,0,0,0,8613.504,8671.92,8649.504,8829.432,9006.432,9194.904,312,314.4,324,324,333.6,360,0
5800,2,2,1,50,-2,-2,-2,-2,-2,-2,15.936,26.064,168.984,292.992,18.96,48.216,26.064,168.984,292.992,26.616,48.216,25.848,0
4800,2,3,1,67,0,0,0,0,0,0,4502.64,4513.728,4000.032,3828.312,3620.448,3647.904,240,408.336,360.456,360,360,240,0
1700,2,2,2,55,0,0,0,0,0,0,1388.808,1277.136,1309.704,1017.912,1030.704,1052.232,46.08,53.52,48.096,36.888,38.136,38.352,0
3400,2,3,2,53,0,0,0,0,0,0,1653.336,1647.888,1573.944,1350.504,1310.064,1301.928,73.8,72.336,62.544,48.12,57.696,63.096,0
7700,2,3,2,54,-1,-1,0,0,0,0,1311.864,4402.296,7292.376,7199.904,7368.384,7394.64,4402.296,4892.376,529.92,240,240,0,0
1200,2,3,1,53,0,0,0,0,0,-2,1107.312,1131.936,1142.448,894.72,448.272,446.448,52.368,57.6,24,448.272,14.4,12,0
9600,2,1,1,51,1,-2,-2,-2,-2,-2,-0.216,26.016,93.216,0,664.872,0,26.232,93.216,0,664.872,0,1360.248,0
4100,2,2,2,51,0,-1,-1,-1,-1,-1,38.544,34.08,34.08,34.08,34.08,83.136,34.08,34.08,34.08,34.08,83.136,34.08,0
5000,2,1,2,50,-1,-1,-2,-1,-1,-1,37.464,0,0,19.344,46.68,0,0,0,19.344,46.68,0,31.56,0
1200,2,3,1,51,0,0,0,0,0,0,1082.304,693.768,712.584,698.496,695.232,706.56,36,36.192,36.048,26.4,24.768,108,0
700,2,2,2,51,0,0,2,2,2,2,539.352,607.032,590.448,671.136,653.568,715.2,76.8,0.024,91.224,0,72.024,0,0
3100,2,2,1,51,0,0,0,0,0,0,2990.856,3092.28,3145.08,2265.36,2186.664,2234.688,151.224,144,120,96,84,96,0
5800,2,1,1,51,-2,-2,-2,-1,-1,-1,103.248,13.008,94.416,159.12,163.608,183.792,13.104,94.872,159.504,164.76,184.152,100.992,0
5800,2,3,1,50,0,0,0,0,0,0,5811.648,5703.24,5812.584,5109.096,4451.76,4532.4,192,192,168,144,144,168,0
6500,2,2,1,51,-1,-1,-1,0,-1,-1,181.968,249.408,266.112,145.08,18,96.072,249.408,278.064,144.312,18,96.072,120,0
12000,2,1,1,52,-2,-2,-2,-2,-2,-2,228.816,219.936,222.84,488.352,261.432,232.728,222.408,239.064,489.36,262.2,233.232,312.504,0
4100,2,3,2,53,0,0,0,0,0,0,3884.592,3897.648,3836.712,3832.8,1849.032,1849.128,139.2,156,120,72,72,60,0
1900,2,3,1,50,2,3,2,2,2,0,64.416,60.048,55.704,101.928,93.936,77.808,0,0,48.024,0.096,25.752,553.824,0
6700,2,3,1,53,0,0,0,2,0,0,116.784,105.72,175.728,169.032,214.368,231.696,28.8,72,0,48,24,48,0
2600,2,1,1,52,-1,-1,-2,-1,-1,-2,44.76,0,0,46.32,-4.08,-4.08,0,0,46.32,0,0,0,0
6000,2,1,1,54,-1,-1,-1,-1,0,-1,9.36,26.16,9.36,68.52,9.36,70.8,26.16,9.36,68.52,0,70.8,0,0
8600,2,2,2,54,0,0,0,0,0,0,5230.464,4868.28,4254.048,3974.928,4027.776,3764.424,213.12,191.808,135.048,133.296,130.944,130.68,0
6700,2,2,1,57,-1,-1,-1,-1,0,-1,183.36,224.856,294.264,302.64,75.84,225.12,224.856,294.648,302.64,0,225.12,50.352,0
12000,2,2,1,54,0,0,0,0,0,0,10943.448,9538.032,9414.672,9022.344,8739.216,8496.456,322.92,328.584,304.608,285.192,286.128,240.768,0
6200,2,3,1,65,0,0,0,0,0,0,5400.672,4533.384,4190.808,4277.136,4374.024,4467.456,195.96,156,156,168,168,180,0
3400,2,3,1,56,0,0,0,0,0,0,3392.208,3311.904,3357.312,3038.16,2668.488,2673.936,120.6,143.088,117.072,98.4,100.8,96.072,0
4300,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,2,2,1,52,-2,-2,-1,-1,-1,-1,4.2,37.128,146.424,115.272,120.936,0,37.128,146.424,115.272,120.936,0,0,0
7000,2,1,1,52,0,0,0,2,2,2,2052.768,1656.6,2057.64,1912.752,1727.544,1516.032,288,480,0,132,0,240,0
5500,2,1,2,53,-2,-2,-2,-2,-2,-2,0,17.808,0,0,14.304,116.88,17.808,0,0,14.304,116.88,0,0
5300,2,2,1,54,-1,-1,-1,-1,-1,-1,6.36,114.864,56.808,68.952,282.432,179.616,114.864,56.808,69.312,282.432,179.616,313.488,0
700,2,2,1,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,2,2,2,57,-1,-1,-1,2,-1,0,69.36,9.36,33.12,9.36,28.08,9.36,9.36,33.12,0,28.08,0,0,0
6200,2,3,1,57,-1,2,-1,2,-1,-1,27.552,2.952,40.032,10.704,2.952,857.328,0,40.032,0,11.76,857.328,0,0
8400,2,1,1,57,-2,-2,-2,-2,-2,-2,182.808,61.296,1063.032,1596.6,180.048,366.432,61.392,1068.912,1613.064,180.048,366.432,5479.2,0
1700,1,2,1,40,0,0,0,0,0,0,728.304,648.96,570.144,453.528,260.952,256.968,40.344,39.24,35.112,12.6,12.84,13.68,0
4800,1,2,2,30,0,0,0,0,0,0,4403.136,4425.384,4063.464,3976.464,3903.336,3975.048,172.728,168.84,168.768,144.192,168.048,156.552,0
700,1,2,2,49,1,2,2,0,0,-1,590.328,644.448,554.808,595.2,705.84,573.72,72,0,72,120,573.72,570.504,0
1900,1,1,2,25,0,0,0,0,0,0,1626.024,1643.616,1318.224,1325.784,1357.44,1389.144,60,72,48,48,48,72,0
3600,1,1,2,26,-1,0,0,0,0,0,719.928,748.104,728.544,733.08,750.168,810.288,48,48,48,28.8,72,48,0
8600,1,1,2,29,1,-1,-1,-1,-1,-1,-103.584,1441.296,4505.616,415.872,255.792,1869.552,1560,4512,417.216,480,1872,1120.248,0
9600,1,2,1,30,-1,0,0,0,-1,-1,279.192,295.056,312.912,330.024,138.36,522.816,28.8,30.888,24,139.656,646.968,12.168,0
7200,1,1,2,30,-1,-1,2,0,0,-1,2.904,52.2,18.576,66.576,66.576,340.56,76.896,0,48,0,360,49.032,0
500,1,1,2,27,1,2,2,2,0,0,376.272,363.096,431.352,750.456,273.624,199.464,0,74.4,0,48,24,48,0
4300,1,2,1,28,0,0,0,0,2,0,3569.64,3618.504,3752.016,3976.704,3973.968,4054.848,144,192,324,98.64,148.8,326.4,0
5500,1,2,2,29,-1,-1,0,0,0,0,13.584,131.448,191.904,153.744,144.96,154.704,131.52,96.024,72,72,48,120,0
3800,1,2,1,28,1,-2,-2,-2,-2,-1,0,0,0,0,0,31.2,0,0,0,0,31.2,29.856,0
4800,1,2,2,25,1,2,0,0,0,0,2991.648,2625.624,1524.432,350.568,393.576,432.624,0.144,120,48,48,48,480,0
7200,1,2,2,27,0,0,-1,-1,0,-1,41.424,-0.216,47.376,423.552,881.568,24,67.2,47.592,423.648,868.392,24.048,0,0
8600,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,1,2,2,30,-1,0,-1,0,0,0,219,187.08,4603.08,4614.12,4506.12,4505.76,96,4603.08,240,192,192,192,0
1900,1,1,2,27,0,0,0,0,0,-1,1785.912,1843.608,1789.296,1049.448,391.368,42.12,168,72,33.6,7.824,42.12,0,0
1900,1,1,2,25,0,0,0,0,0,0,895.8,924.072,946.296,590.4,240,0,50.4,48,24,16.8,0,0,0
3800,1,1,2,29,1,-1,-1,-2,-2,-2,0,150.84,0,0,0,0,150.84,0,0,0,0,0,0
4800,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1,2,2,25,0,0,0,0,0,0,374.736,389.544,409.776,424.416,480.072,504.96,30.408,36,30.984,72,48,9.36,0
8600,1,1,2,27,-2,-2,-2,-2,-2,-2,67.368,21.456,142.536,33.36,-0.12,-0.12,21.552,143.28,33.504,0,0,0,0
8600,1,3,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,1,1,2,28,-1,-1,-1,-1,-1,-1,4.416,41.016,22.056,1141.08,57.552,80.112,41.016,22.056,1141.08,57.552,124.272,298.752,0
2900,1,1,2,27,0,0,0,0,0,0,523.488,500.976,526.32,531.96,492.048,456.72,40.8,40.8,36,16.8,24,24,0
1200,1,2,2,23,-1,-1,2,0,0,0,1096.992,1159.584,1057.68,1080.504,1083.48,1115.28,144,0,48,48,72,86.4,0
6200,1,3,2,35,0,0,0,0,0,0,793.872,1009.344,1055.664,1101.096,1302.336,1436.928,240,240,249.36,240.216,240,240,0
1900,1,2,1,27,0,0,0,0,2,0,1410.648,1444.824,1479.192,1659.84,624,600,72,72,219.84,0,0,0,0
1200,1,1,2,30,0,0,0,-1,-1,-2,1210.968,1233.6,0,91.056,0,0,57.6,0,91.056,0,0,229.224,0
500,1,2,2,27,-1,-1,-2,-2,-2,-2,28.8,0,0,0,0,0,0,0,0,0,0,0,0
1200,1,2,1,29,0,0,0,0,0,0,1141.32,1140.744,1118.496,1151.568,712.008,730.776,46.368,48.12,57.192,25.632,30.384,25.08,0
500,1,3,2,23,1,2,-1,-1,0,0,477.624,458.52,13.728,460.944,446.28,459.24,0,13.728,492.048,24,20.16,16.92,0
3600,1,1,2,30,0,0,0,0,0,0,2034.648,1956.72,1894.56,1770.84,1698.888,1428.624,69.144,73.752,62.016,30.24,32.568,41.664,0
14900,1,2,2,29,0,0,0,0,0,0,12580.584,12589.32,10693.032,10636.776,10824.96,10351.584,463.344,376.056,384.264,384,372,408.048,0
6500,1,3,2,36,0,0,0,0,0,0,6628.608,6522.552,6302.952,6449.64,6569.016,6555.336,264,266.4,288,264,244.8,252,0
3600,1,2,2,22,-1,0,0,0,0,0,1986.984,1980.792,1848.048,1088.16,872.448,875.976,76.488,57.144,37.896,30.36,38.016,14.328,0
1200,1,2,1,26,0,0,0,0,0,0,916.536,682.56,557.472,515.568,432.696,448.92,72,34.464,27.888,52.416,20.904,12,0
1200,1,2,2,22,-1,-1,-2,-2,-2,-2,58.896,0,0,0,0,0,0,0,0,0,0,0,0
4100,1,1,2,25,0,0,0,0,0,0,2696.808,2552.28,2193.816,2177.28,1996.992,2014.944,130.824,106.944,71.808,72,76.8,76.8,0
1200,1,2,2,29,0,0,0,0,0,0,1229.568,1217.568,1223.088,1197.792,776.664,507.312,45.6,55.2,36,36,21.6,21.6,0
500,1,3,2,22,0,0,0,0,0,2,439.344,455.448,463.872,456.84,462.288,295.392,30.888,35.088,36.528,27.96,0,24,0
500,1,2,2,21,0,0,0,-1,0,0,568.2,487.128,409.296,55.992,31.2,0,43.2,29.76,55.992,0,0,0,0
